Date,Season,Week,Team,Opponent,HomeOrAway,Score,OpponentScore,TotalScore,Stadium,PlayingSurface,Temperature,Humidity,WindSpeed,OverUnder,PointSpread,ScoreQuarter1,ScoreQuarter2,ScoreQuarter3,ScoreQuarter4,ScoreOvertime,TimeOfPossessionMinutes,TimeOfPossessionSeconds,TimeOfPossession,FirstDowns,FirstDownsByRushing,FirstDownsByPassing,FirstDownsByPenalty,OffensivePlays,OffensiveYards,OffensiveYardsPerPlay,Touchdowns,RushingAttempts,RushingYards,RushingYardsPerAttempt,RushingTouchdowns,PassingAttempts,PassingCompletions,PassingYards,PassingTouchdowns,PassingInterceptions,PassingYardsPerAttempt,PassingYardsPerCompletion,CompletionPercentage,PasserRating,ThirdDownAttempts,ThirdDownConversions,ThirdDownPercentage,FourthDownAttempts,FourthDownConversions,FourthDownPercentage,RedZoneAttempts,RedZoneConversions,GoalToGoAttempts,GoalToGoConversions,ReturnYards,Penalties,PenaltyYards,Fumbles,FumblesLost,TimesSacked,TimesSackedYards,QuarterbackHits,TacklesForLoss,Safeties,Punts,PuntYards,PuntAverage,Giveaways,Takeaways,TurnoverDifferential,OpponentScoreQuarter1,OpponentScoreQuarter2,OpponentScoreQuarter3,OpponentScoreQuarter4,OpponentScoreOvertime,OpponentTimeOfPossessionMinutes,OpponentTimeOfPossessionSeconds,OpponentTimeOfPossession,OpponentFirstDowns,OpponentFirstDownsByRushing,OpponentFirstDownsByPassing,OpponentFirstDownsByPenalty,OpponentOffensivePlays,OpponentOffensiveYards,OpponentOffensiveYardsPerPlay,OpponentTouchdowns,OpponentRushingAttempts,OpponentRushingYards,OpponentRushingYardsPerAttempt,OpponentRushingTouchdowns,OpponentPassingAttempts,OpponentPassingCompletions,OpponentPassingYards,OpponentPassingTouchdowns,OpponentPassingInterceptions,OpponentPassingYardsPerAttempt,OpponentPassingYardsPerCompletion,OpponentCompletionPercentage,OpponentPasserRating,OpponentThirdDownAttempts,OpponentThirdDownConversions,OpponentThirdDownPercentage,OpponentFourthDownAttempts,OpponentFourthDownConversions,OpponentFourthDownPercentage,OpponentRedZoneAttempts,OpponentRedZoneConversions,OpponentGoalToGoAttempts,OpponentGoalToGoConversions,OpponentReturnYards,OpponentPenalties,OpponentPenaltyYards,OpponentFumbles,OpponentFumblesLost,OpponentTimesSacked,OpponentTimesSackedYards,OpponentQuarterbackHits,OpponentTacklesForLoss,OpponentSafeties,OpponentPunts,OpponentPuntYards,OpponentPuntAverage,OpponentGiveaways,OpponentTakeaways,OpponentTurnoverDifferential
12/7/14 13:00,2014,14,IND,CLE,AWAY,25,24,49,FirstEnergy Stadium,Artificial,37,61,10,50,-3,0,7,9,9,0,28,4,28:04:00,23,6,14,3,76,362,4.8,3,20,93,4.6,1,53,24,269,2,2,5.1,11.2,45.3,57.82,16,5,31.2,1,1,100,3,2,1,1,4,6,40,4,2,3,25,5,2,0,7,329,47,4,2,-2,7,7,7,3,0,31,56,31:56:00,14,6,7,1,63,248,3.9,3,31,111,3.6,1,31,14,137,0,2,4.4,9.8,45.2,31.25,15,4,26.7,0,0,0,2,1,1,1,122,7,85,0,0,1,3,13,4,0,9,407,45.2,2,4,2
12/7/14 13:00,2014,14,NYG,TEN,AWAY,36,7,43,LP Field,Grass,45,57,6,46,-2,17,6,10,3,0,34,43,34:43:00,19,6,13,0,73,402,5.5,3,30,142,4.7,1,43,26,260,1,1,6,10,60.5,75.73,18,8,44.4,0,0,0,5,1,2,0,75,7,70,0,0,0,0,8,10,0,4,186,46.5,1,3,2,0,0,7,0,0,25,17,25:17:00,12,2,9,1,57,207,3.6,1,14,61,4.4,0,35,23,146,0,2,4.2,6.3,65.7,50.42,13,2,15.4,3,1,33.3,1,0,0,0,27,5,39,2,1,8,60,5,2,0,6,284,47.3,3,1,-2
12/7/14 13:00,2014,14,NYJ,MIN,AWAY,24,30,54,TCF Bank Stadium,,32,50,17,40,4,12,3,3,6,0,35,52,35:52:00,19,7,10,2,74,410,5.5,1,42,168,4,0,29,18,242,1,1,8.3,13.4,62.1,85.7,17,8,47.1,0,0,0,5,0,1,0,13,4,40,4,1,3,12,6,4,1,4,160,40,2,2,0,14,7,0,3,6,28,47,28:47:00,19,5,12,2,58,411,7.1,4,28,114,4.1,1,27,19,297,2,1,11,15.6,70.4,115.82,12,6,50,0,0,0,1,0,1,0,37,6,70,2,1,3,12,3,2,0,3,148,49.3,2,2,0
12/7/14 13:00,2014,14,PIT,CIN,AWAY,42,21,63,Paul Brown Stadium,Artificial,39,70,8,48,3,0,10,7,25,0,32,45,32:45:00,25,8,16,1,70,543,7.8,5,31,193,6.2,2,39,25,350,3,0,9,14,64.1,118.54,16,8,50,0,0,0,4,3,2,1,14,3,20,0,0,0,0,3,2,0,6,285,47.5,0,2,2,0,14,7,0,0,27,15,27:15:00,16,6,10,0,59,408,6.9,3,21,86,4.1,1,35,25,322,2,0,9.2,12.9,71.4,118.99,11,3,27.3,1,0,0,1,1,0,0,45,7,54,3,2,3,5,1,1,0,7,322,46,2,0,-2
12/7/14 13:00,2014,14,STL,WAS,AWAY,24,0,24,FedEx Field,Grass,45,37,8,44,-3,0,6,18,0,0,32,49,32:49:00,19,6,11,2,56,329,5.9,3,30,131,4.4,0,22,16,198,2,0,9,12.4,72.7,130.49,12,6,50,0,0,0,3,1,2,1,164,11,98,2,0,4,15,9,8,0,4,174,43.5,0,2,2,0,0,0,0,0,27,11,27:11:00,13,2,11,0,55,206,3.7,0,12,27,2.2,0,36,23,179,0,2,5,7.8,63.9,52.89,12,3,25,3,0,0,0,0,0,0,3,5,51,2,0,7,53,6,9,0,6,275,45.8,2,0,-2
12/7/14 13:00,2014,14,TB,DET,AWAY,17,34,51,Ford Field,Dome,68,70,0,42,10,0,10,0,7,0,23,25,23:25,15,0,11,4,59,233,3.9,2,14,26,1.9,0,39,20,207,2,2,5.3,10.4,51.3,62.66,14,4,28.6,1,0,0,3,1,2,1,-3,5,50,1,1,6,43,6,6,0,6,255,42.5,3,1,-2,7,10,10,7,0,36,35,36:35:00,22,3,19,0,69,407,5.9,4,31,113,3.6,1,34,26,294,3,0,8.6,11.3,76.5,131.25,15,7,46.7,2,0,0,5,4,5,4,22,9,122,3,1,4,17,14,10,0,3,155,51.7,1,3,2
12/7/14 16:05,2014,14,BUF,DEN,AWAY,17,24,41,Sports Authority Field at Mile High,Grass,63,15,3,47,9,0,3,0,14,0,33,29,33:29:00,24,6,18,0,77,415,5.4,2,16,74,4.6,1,57,38,341,1,2,6,9,66.7,73.79,16,9,56.2,3,2,66.7,3,2,2,2,57,11,98,2,1,4,14,0,2,0,3,102,34,3,3,0,7,7,10,0,0,26,31,26:31:00,15,10,3,2,49,306,6.2,3,29,133,4.6,3,20,14,173,0,2,8.6,12.4,70,56.88,10,4,40,0,0,0,3,3,2,2,45,5,45,1,1,0,0,6,7,0,3,149,49.7,3,3,0
12/7/14 16:05,2014,14,KC,ARI,AWAY,14,17,31,University of Phoenix Stadium,Dome,70,50,0,41,-2,7,7,0,0,0,29,59,29:59:00,19,4,13,2,61,390,6.4,2,17,126,7.4,1,39,26,264,1,1,6.8,10.2,66.7,83.71,14,6,42.9,2,0,0,2,1,0,0,4,9,75,1,1,5,29,6,4,0,4,197,49.2,2,0,-2,3,3,11,0,0,30,1,30:01:00,18,7,9,2,65,366,5.6,1,33,141,4.3,0,30,15,225,1,0,7.5,15,50,86.11,15,6,40,0,0,0,5,1,1,0,32,6,40,1,0,2,14,8,7,0,4,183,45.8,0,2,2
12/7/14 16:25,2014,14,SEA,PHI,AWAY,24,14,38,Lincoln Financial Field,Grass,45,32,15,48,-2,0,10,14,0,0,41,56,41:56:00,28,10,15,3,85,440,5.2,3,46,188,4.1,1,37,22,252,2,0,6.8,11.5,59.5,98.03,16,7,43.8,1,0,0,1,1,0,0,5,8,67,2,2,2,11,3,5,0,6,227,37.8,2,2,0,7,0,7,0,0,18,4,18:04,9,3,5,1,45,139,3.1,2,22,57,2.6,0,20,10,82,2,1,4.1,8.2,50,73.33,11,2,18.2,1,1,100,1,1,1,1,9,4,69,2,1,3,14,2,7,0,8,351,43.9,2,2,0
12/7/14 16:25,2014,14,SF,OAK,AWAY,13,24,37,O.co Coliseum,Grass,63,78,0,40,-8,7,3,3,0,0,27,5,27:05:00,18,5,10,3,56,248,4.4,1,18,97,5.4,0,33,18,151,1,2,4.6,8.4,54.5,51.45,11,3,27.3,1,1,100,2,1,2,1,23,7,50,0,0,5,23,2,6,0,4,210,52.5,2,0,-2,3,7,7,7,0,32,55,32:55:00,19,5,13,1,60,330,5.5,3,31,85,2.7,0,28,22,245,3,0,8.8,11.1,78.6,138.84,13,6,46.2,1,0,0,4,3,3,2,22,10,84,0,0,1,9,5,8,0,5,234,46.8,0,2,2
12/7/14 20:30,2014,14,NE,SD,AWAY,23,14,37,Qualcomm Stadium,Grass,67,59,7,53,-4,3,10,0,10,0,34,33,34:33:00,24,6,13,5,73,397,5.4,2,28,87,3.1,0,44,28,310,2,1,7,11.1,63.6,90.15,16,7,43.8,0,0,0,4,1,2,0,20,6,70,1,1,1,7,7,8,0,5,247,49.4,2,1,-1,0,14,0,0,0,25,27,25:27:00,13,2,8,3,54,216,4,2,17,53,3.1,0,33,20,163,1,1,4.9,8.2,60.6,70.64,13,4,30.8,1,0,0,1,1,0,0,7,8,61,1,0,4,26,5,9,0,8,286,35.8,1,2,1
12/8/14 20:30,2014,14,ATL,GB,AWAY,37,43,80,Lambeau Field,Grass,33,96,0,54,14,7,0,10,20,0,26,59,26:59:00,26,8,17,1,64,465,7.3,5,24,91,3.8,1,39,24,374,4,1,9.6,15.6,61.5,116.83,11,5,45.5,3,3,100,5,5,4,4,0,3,11,0,0,1,1,3,5,0,2,97,48.5,1,0,-1,7,24,3,9,0,33,1,33:01:00,28,10,17,1,67,502,7.5,5,30,179,6,2,36,24,323,3,0,9,13.5,66.7,122.8,12,7,58.3,1,0,0,6,4,5,4,52,5,40,1,0,1,4,4,5,0,1,31,31,0,1,1
12/11/14 20:25,2014,15,ARI,STL,AWAY,12,6,18,Edward Jones Dome,Dome,70,50,0,40,6,0,6,3,3,0,34,24,34:24:00,13,8,4,1,64,274,4.3,0,33,143,4.3,0,30,16,131,0,0,4.4,8.2,53.3,64.72,17,5,29.4,0,0,0,1,0,1,0,54,8,59,1,0,1,8,7,6,0,8,307,38.4,0,2,2,3,0,0,3,0,25,36,25:36:00,13,2,11,0,61,280,4.6,0,20,69,3.4,0,39,20,211,0,1,5.4,10.6,51.3,56.68,15,4,26.7,1,0,0,2,0,1,0,-2,6,69,3,1,2,18,1,5,0,8,404,50.5,2,0,-2
12/14/14 13:00,2014,15,CIN,CLE,AWAY,30,0,30,FirstEnergy Stadium,Artificial,43,94,7,44,2,10,10,3,7,0,38,52,38:52:00,24,16,6,2,71,347,4.9,3,45,244,5.4,3,24,14,103,0,1,4.3,7.4,58.3,51.22,14,7,50,2,2,100,5,3,1,1,51,5,41,3,0,2,14,6,6,0,2,77,38.5,1,2,1,0,0,0,0,0,21,8,21:08,5,1,2,2,38,107,2.8,0,17,53,3.1,0,18,10,54,0,2,3,5.4,55.6,21.3,10,1,10,1,1,100,1,0,0,0,15,9,68,0,0,3,26,3,5,0,7,335,47.9,2,1,-1
12/14/14 13:00,2014,15,GB,BUF,AWAY,13,21,34,Ralph Wilson Stadium,Artificial,38,89,10,50,-4,3,7,0,3,0,27,2,27:02:00,21,8,12,1,67,333,5,1,24,158,6.6,1,42,17,175,0,2,4.2,10.3,40.5,33.33,14,4,28.6,0,0,0,2,1,1,1,5,9,70,1,0,1,10,4,5,0,6,257,42.8,2,1,-1,7,3,6,5,0,32,58,32:58:00,13,7,6,0,63,253,4,1,33,113,3.4,0,27,14,140,0,1,5.2,10,51.9,51.47,16,4,25,0,0,0,2,0,1,0,119,10,75,1,0,3,18,3,2,1,6,242,40.3,1,2,1
12/14/14 13:00,2014,15,HOU,IND,AWAY,10,17,27,Lucas Oil Stadium,Dome,44,95,7,49,7,7,0,0,3,0,31,5,31:05:00,14,5,7,2,67,289,4.3,1,41,137,3.3,0,25,13,152,0,1,6.1,11.7,52,54.08,16,5,31.2,3,0,0,0,0,0,0,33,8,66,2,1,1,5,5,4,0,7,299,42.7,2,2,0,0,14,0,3,0,28,55,28:55:00,20,5,12,3,64,278,4.3,2,28,110,3.9,0,34,18,168,2,1,4.9,9.3,52.9,74.14,12,2,16.7,0,0,0,2,1,1,1,21,7,45,1,1,2,19,3,5,0,7,325,46.4,2,2,0
12/14/14 13:00,2014,15,JAX,BAL,AWAY,12,20,32,M&T Bank Stadium,Artificial,47,64,3,44,14,6,6,0,0,0,31,42,31:42:00,13,4,9,0,69,248,3.6,0,23,82,3.6,0,38,22,166,0,1,4.4,7.5,57.9,57.57,18,5,27.8,3,1,33.3,1,0,1,0,14,5,60,0,0,8,63,2,1,0,6,267,44.5,1,1,0,7,3,7,3,0,28,18,28:18:00,17,3,11,3,56,314,5.6,2,26,93,3.6,0,30,20,221,1,0,7.4,11,66.7,99.44,12,4,33.3,0,0,0,3,1,2,1,55,9,70,1,1,0,0,15,10,0,4,203,50.8,1,1,0
12/14/14 13:00,2014,15,MIA,NE,AWAY,13,41,54,Gillette Stadium,Grass,43,55,9,49,9,3,10,0,0,0,33,46,33:46:00,23,4,16,3,74,384,5.2,1,23,76,3.3,0,47,29,308,1,2,6.6,10.6,61.7,70.17,16,3,18.8,5,3,60,3,0,2,0,32,5,35,3,0,4,38,5,2,0,4,159,39.8,2,1,-1,7,7,24,3,0,26,14,26:14:00,23,10,12,1,64,395,6.2,5,29,108,3.7,2,35,21,287,2,1,8.2,13.7,60,93.39,13,8,61.5,0,0,0,5,3,3,3,100,5,51,1,0,0,0,10,7,0,3,142,47.3,1,2,1
12/14/14 13:00,2014,15,OAK,KC,AWAY,13,31,44,Arrowhead Stadium,Grass,58,78,16,42,11,0,3,3,7,0,30,0,30:00:00,17,4,10,3,77,280,3.6,1,17,78,4.6,0,56,27,202,1,0,3.6,7.5,48.2,63.24,18,5,27.8,1,0,0,2,1,1,1,1,10,75,1,1,4,20,1,3,0,11,477,43.4,1,1,0,7,3,21,0,0,30,0,30:00:00,16,3,10,3,59,388,6.6,4,27,93,3.4,1,31,18,295,2,0,9.5,16.4,58.1,111.63,13,3,23.1,0,0,0,1,1,1,1,156,11,84,1,1,1,2,11,4,0,7,279,39.9,1,1,0
12/14/14 13:00,2014,15,PIT,ATL,AWAY,27,20,47,Georgia Dome,Dome,70,50,0,55,-3,6,14,0,7,0,30,43,30:43:00,22,6,15,1,58,398,6.9,3,22,45,2,2,35,27,353,0,0,10.1,13.1,77.1,108.39,11,6,54.5,0,0,0,3,2,1,1,95,3,34,0,0,1,7,4,1,0,3,129,43,0,1,1,0,7,6,7,0,29,17,29:17:00,20,4,15,1,57,407,7.1,2,20,97,4.8,0,37,26,310,2,1,8.4,11.9,70.3,102.31,11,6,54.5,0,0,0,4,2,0,0,7,3,25,1,0,0,0,5,3,0,3,144,48,1,0,-1
12/14/14 13:00,2014,15,TB,CAR,AWAY,17,19,36,Bank of America Stadium,Grass,60,36,0,41,4,7,3,0,7,0,22,37,22:37,15,6,9,0,54,287,5.3,2,23,151,6.6,1,28,13,136,1,1,4.9,10.5,46.4,58.04,12,5,41.7,0,0,0,2,2,0,0,0,4,29,4,2,3,18,5,5,0,5,194,38.8,3,1,-2,6,3,7,3,0,37,23,37:23:00,28,9,18,1,75,392,5.2,1,32,123,3.8,0,40,25,269,1,0,6.7,10.8,62.5,90.52,13,5,38.5,0,0,0,3,1,2,1,18,4,25,4,1,3,8,5,2,0,3,99,33,1,3,2
12/14/14 13:00,2014,15,WAS,NYG,AWAY,13,24,37,MetLife Stadium,Artificial,43,63,9,46,7,3,7,3,0,0,32,31,32:31:00,21,8,10,3,68,372,5.5,1,27,144,5.3,0,34,22,228,1,0,6.7,10.4,64.7,93.75,14,4,28.6,1,0,0,4,1,2,0,1,10,135,4,1,7,47,5,2,0,6,271,45.2,1,1,0,7,0,10,7,0,27,29,27:29:00,17,2,11,4,57,287,5,3,22,49,2.2,0,34,23,238,3,0,7,10.3,67.6,117.03,13,4,30.8,2,1,50,3,2,1,1,19,9,60,1,1,1,12,12,9,0,6,261,43.5,1,1,0
12/14/14 16:05,2014,15,DEN,SD,AWAY,22,10,32,Qualcomm Stadium,Grass,64,46,6,49,-4,3,6,7,6,0,32,44,32:44:00,18,4,10,4,61,337,5.5,1,38,111,2.9,0,22,14,226,1,0,10.3,16.1,63.6,113.07,12,3,25,0,0,0,3,0,2,0,50,7,71,1,0,1,7,0,2,0,3,121,40.3,0,2,2,0,3,0,7,0,27,16,27:16:00,20,3,13,4,61,288,4.7,1,20,56,2.8,0,41,24,232,1,2,5.7,9.7,58.5,62.25,13,6,46.2,0,0,0,5,1,2,1,61,8,65,0,0,0,0,1,3,0,4,199,49.8,2,0,-2
12/14/14 16:05,2014,15,NYJ,TEN,AWAY,16,11,27,LP Field,Grass,54,58,6,42,-4,0,3,7,6,0,30,3,30:03:00,17,6,8,3,60,277,4.6,2,29,114,3.9,1,28,16,163,1,0,5.8,10.2,57.1,85.86,13,2,15.4,1,1,100,2,2,1,1,23,7,46,0,0,3,16,5,4,0,7,352,50.3,0,1,1,3,2,6,0,0,29,57,29:57:00,17,4,11,2,64,342,5.3,0,28,89,3.2,0,35,16,253,0,0,7.2,15.8,45.7,70.3,16,6,37.5,1,0,0,2,0,1,0,26,9,76,2,1,1,7,5,5,1,6,295,49.2,1,0,-1
12/14/14 16:25,2014,15,MIN,DET,AWAY,14,16,30,Ford Field,Dome,68,70,0,42,8,7,7,0,0,0,34,43,34:43:00,21,7,14,0,66,360,5.5,2,21,76,3.6,1,41,31,284,1,2,6.9,9.2,75.6,81.76,11,4,36.4,2,1,50,3,2,3,2,37,3,25,1,0,4,31,4,2,0,2,101,50.5,2,0,-2,0,10,3,3,0,25,17,25:17:00,11,3,8,0,50,233,4.7,1,22,80,3.6,0,28,17,153,1,0,5.5,9,60.7,87.35,11,2,18.2,0,0,0,4,1,0,0,72,5,35,0,0,0,0,6,7,0,6,266,44.3,0,2,2
12/14/14 16:25,2014,15,SF,SEA,AWAY,7,17,24,CenturyLink Field,Artificial,46,74,4,38,10,0,7,0,0,0,31,2,31:02:00,14,7,7,0,57,245,4.3,1,32,140,4.4,1,19,11,105,0,0,5.5,9.5,57.9,73.36,15,6,40,4,2,50,1,1,0,0,85,8,78,0,0,6,36,10,6,0,5,217,43.4,0,1,1,3,0,7,7,0,28,58,28:58:00,18,10,5,3,61,290,4.8,2,32,152,4.8,1,24,12,138,1,1,5.8,11.5,50,64.24,14,8,57.1,0,0,0,3,2,1,1,19,7,50,0,0,5,30,6,11,0,4,192,48,1,0,-1
12/14/14 20:30,2014,15,DAL,PHI,AWAY,38,27,65,Lincoln Financial Field,Grass,41,69,9,54,4,14,7,7,10,0,41,55,41:55:00,26,6,17,3,76,364,4.8,5,42,115,2.7,2,31,22,249,3,0,8,11.3,71,126.95,13,5,38.5,0,0,0,3,3,3,3,7,11,79,1,1,3,16,4,6,0,5,205,41,1,3,2,0,10,14,3,0,18,5,18:05,19,5,11,3,53,294,5.5,3,21,75,3.6,3,28,17,219,0,2,7.8,12.9,60.7,55.51,11,5,45.5,0,0,0,3,3,3,3,1,8,95,2,1,4,33,3,10,0,3,156,52,3,1,-2
12/15/14 20:30,2014,15,NO,CHI,AWAY,31,15,46,Soldier Field,Grass,44,93,5,54,-3,0,14,10,7,0,33,31,33:31:00,25,3,19,3,64,443,6.9,4,26,83,3.2,1,36,29,360,3,0,10,12.4,80.6,136.11,11,4,36.4,0,0,0,6,4,3,2,76,3,25,2,1,2,15,7,7,0,5,217,43.4,1,3,2,0,0,0,15,0,26,29,26:29:00,16,8,8,0,58,278,4.8,2,20,125,6.2,0,31,17,153,2,3,4.9,9,54.8,50.27,12,2,16.7,2,0,0,2,2,2,2,0,9,74,1,0,7,41,5,4,0,6,299,49.8,3,1,-2
12/18/14 20:25,2014,16,TEN,JAX,AWAY,13,21,34,EverBank Field,Artificial,58,50,2,39,4,7,3,0,3,0,34,52,34:52:00,19,6,13,0,67,357,5.3,1,28,95,3.4,0,35,24,262,1,0,7.5,10.9,68.6,99.94,15,7,46.7,1,0,0,2,1,2,1,27,7,47,0,0,4,25,3,4,0,5,203,40.6,0,0,0,0,7,7,7,0,25,8,25:08:00,17,7,7,3,56,288,5.1,3,25,177,7.1,2,27,14,111,1,0,4.1,7.9,51.9,74.77,13,5,38.5,0,0,0,2,2,1,1,11,3,25,1,0,4,13,5,5,0,7,321,45.9,0,0,0
12/20/14 16:30,2014,16,PHI,WAS,AWAY,24,27,51,FedEx Field,Grass,37,56,0,50,-7,7,7,0,10,0,32,4,32:04:00,30,7,22,1,84,495,5.9,3,31,134,4.3,1,50,37,361,2,1,7.2,9.8,74,98.83,16,9,56.2,0,0,0,5,3,2,1,11,13,102,1,1,3,13,7,4,0,2,72,36,2,2,0,10,0,14,3,0,27,56,27:56:00,21,6,9,6,54,305,5.6,3,29,100,3.4,3,23,16,205,0,1,8.9,12.8,69.6,79.08,9,2,22.2,0,0,0,4,2,4,2,-4,3,15,2,1,2,15,4,4,0,3,133,44.3,2,2,0
12/20/14 16:30,2014,16,SD,SF,AWAY,38,35,73,Levi's Stadium,,61,75,5,40,2,0,7,14,14,3,34,19,34:19:00,28,6,19,3,80,446,5.6,5,24,98,4.1,0,54,33,348,4,3,6.4,10.5,61.1,81.4,16,8,50,3,3,100,3,3,2,2,0,8,38,1,0,2,8,3,3,0,4,201,50.2,3,3,0,7,21,7,0,0,30,35,30:35:00,21,12,6,3,66,447,6.8,5,40,355,8.9,3,24,15,92,1,0,3.8,6.1,62.5,84.03,11,5,45.5,1,0,0,3,2,3,2,107,9,92,3,3,2,22,8,4,0,4,152,38,3,3,0
12/21/14 13:00,2014,16,ATL,NO,AWAY,30,14,44,Mercedes-Benz Superdome,Dome,55,82,4,56,6,3,10,7,10,0,32,9,32:09:00,18,3,15,0,62,403,6.5,3,22,81,3.7,1,40,30,322,1,0,8,10.7,75,106.46,15,7,46.7,0,0,0,2,1,1,1,7,6,64,1,0,0,0,6,6,0,5,221,44.2,0,4,4,7,0,0,7,0,27,51,27:51:00,22,2,20,0,70,328,4.7,2,18,57,3.2,1,47,30,271,1,2,5.8,9,63.8,68.66,14,7,50,2,1,50,4,2,2,2,0,3,25,3,2,5,42,2,3,0,4,200,50,4,0,-4
12/21/14 13:00,2014,16,BAL,HOU,AWAY,13,25,38,Reliant Stadium,Dome,54,77,4,42,-6,0,0,7,6,0,25,2,25:02:00,15,1,11,3,68,211,3.1,2,16,33,2.1,0,50,21,178,2,3,3.6,8.5,42,40.25,15,4,26.7,2,0,0,1,1,1,1,45,7,56,1,0,2,17,6,5,0,8,403,50.4,3,1,-2,3,13,3,6,0,34,58,34:58:00,18,8,9,1,81,313,3.9,1,38,123,3.2,0,43,21,190,1,1,4.4,9,48.8,59.25,21,7,33.3,0,0,0,7,1,3,1,58,7,69,1,0,0,0,10,6,0,8,361,45.1,1,3,2
12/21/14 13:00,2014,16,CLE,CAR,AWAY,13,17,30,Bank of America Stadium,Grass,48,65,3,40,6,0,3,3,7,0,21,57,21:57,8,3,4,1,46,228,5,1,22,84,3.8,0,21,10,144,1,1,6.9,14.4,47.6,66.37,12,3,25,0,0,0,1,0,0,0,24,6,49,0,0,3,22,0,3,0,6,279,46.5,1,2,1,3,7,0,7,0,38,3,38:03:00,27,12,12,3,77,404,5.2,2,45,209,4.6,1,31,18,195,1,1,6.3,10.8,58.1,73.99,16,9,56.2,0,0,0,4,2,4,2,50,5,49,2,1,1,6,4,7,0,4,199,49.8,2,1,-1
12/21/14 13:00,2014,16,DET,CHI,AWAY,20,14,34,Soldier Field,Grass,36,74,13,44,-10,7,0,3,10,0,31,56,31:56:00,22,6,14,2,69,367,5.3,2,26,138,5.3,2,39,22,229,0,2,5.9,10.4,56.4,52.19,13,5,38.5,2,2,100,6,2,0,0,22,7,60,2,1,4,14,6,7,0,1,35,35,3,1,-2,0,7,7,0,0,28,4,28:04:00,17,2,12,3,63,234,3.7,2,22,64,2.9,0,39,23,170,2,1,4.4,7.4,59,75.8,15,5,33.3,3,1,33.3,2,1,1,0,1,5,86,0,0,2,11,7,7,0,6,242,40.3,1,3,2
12/21/14 13:00,2014,16,GB,TB,AWAY,20,3,23,Raymond James Stadium,Grass,75,65,7,48,-12,7,3,0,10,0,38,38,38:38:00,23,6,17,0,72,431,6,2,31,121,3.9,1,40,31,310,1,0,7.8,10,77.5,107.29,13,6,46.2,1,0,0,4,1,2,1,22,5,40,2,1,1,8,12,7,0,2,69,34.5,1,1,0,0,3,0,0,0,21,22,21:22,6,1,5,0,47,109,2.3,0,14,16,1.1,0,26,12,93,0,1,3.6,7.8,46.2,39.42,14,4,28.6,1,1,100,0,0,0,0,1,3,30,1,0,7,54,2,4,0,8,336,42,1,1,0
12/21/14 13:00,2014,16,KC,PIT,AWAY,12,20,32,Heinz Field,Grass,36,50,1,50,2,3,3,0,6,0,31,7,31:07:00,22,3,17,2,66,327,5,0,14,39,2.8,0,46,32,288,0,0,6.3,9,69.6,86.14,14,6,42.9,2,1,50,4,0,2,0,9,4,39,1,1,6,29,3,1,0,1,48,48,1,0,-1,3,7,7,3,0,28,53,28:53:00,19,6,11,2,52,282,5.4,2,26,68,2.6,1,25,18,214,1,0,8.6,11.9,72,111.08,10,5,50,0,0,0,4,2,2,2,0,4,40,0,0,1,6,8,7,0,2,90,45,0,1,1
12/21/14 13:00,2014,16,MIN,MIA,AWAY,35,37,72,Sun Life Stadium,Grass,80,58,9,42,4,7,10,0,18,0,26,54,26:54:00,20,8,11,1,58,357,6.2,4,28,119,4.2,2,26,19,238,2,1,9.2,12.5,73.1,110.74,12,7,58.3,0,0,0,5,3,4,3,11,8,74,0,0,4,21,10,2,0,4,151,37.8,1,2,1,0,7,7,23,0,33,6,33:06:00,36,7,23,6,77,493,6.4,5,29,110,3.8,1,47,35,383,4,1,8.1,10.9,74.5,117.6,13,9,69.2,0,0,0,5,5,3,3,2,7,54,2,1,1,13,6,6,1,2,77,38.5,2,1,-1
12/21/14 13:00,2014,16,NE,NYJ,AWAY,17,16,33,MetLife Stadium,Artificial,34,75,9,47,-10,0,7,3,7,0,27,39,27:39:00,19,5,13,1,63,231,3.7,2,24,85,3.5,1,35,23,146,1,1,4.2,6.3,65.7,71.85,13,6,46.2,0,0,0,4,2,3,2,65,5,38,0,0,4,36,5,3,0,5,263,52.6,1,1,0,0,10,3,3,0,32,21,32:21:00,16,5,10,1,61,307,5,1,32,116,3.6,0,27,17,191,1,1,7.1,11.2,63,80.94,13,5,38.5,0,0,0,3,0,0,0,36,2,14,0,0,2,19,11,2,0,4,189,47.2,1,1,0
12/21/14 16:05,2014,16,NYG,STL,AWAY,37,27,64,Edward Jones Dome,Dome,70,50,0,44,6,10,10,14,3,0,34,47,34:47:00,19,3,13,3,67,514,7.7,4,34,128,3.8,1,32,25,386,3,0,12.1,15.4,78.1,148.18,17,8,47.1,0,0,0,7,3,0,0,7,12,149,0,0,1,5,5,3,0,3,152,50.7,0,3,3,3,10,7,7,0,25,13,25:13:00,23,6,14,3,54,387,7.2,3,20,106,5.3,1,32,24,281,2,1,8.8,11.7,75,108.98,6,1,16.7,0,0,0,3,2,1,0,61,9,76,2,2,2,9,3,3,0,4,202,50.5,3,0,-3
