Date,Season,Week,Team,Opponent,HomeOrAway,Score,OpponentScore,TotalScore,Stadium,PlayingSurface,Temperature,Humidity,WindSpeed,OverUnder,PointSpread,ScoreQuarter1,ScoreQuarter2,ScoreQuarter3,ScoreQuarter4,ScoreOvertime,TimeOfPossessionMinutes,TimeOfPossessionSeconds,TimeOfPossession,FirstDowns,FirstDownsByRushing,FirstDownsByPassing,FirstDownsByPenalty,OffensivePlays,OffensiveYards,OffensiveYardsPerPlay,Touchdowns,RushingAttempts,RushingYards,RushingYardsPerAttempt,RushingTouchdowns,PassingAttempts,PassingCompletions,PassingYards,PassingTouchdowns,PassingInterceptions,PassingYardsPerAttempt,PassingYardsPerCompletion,CompletionPercentage,PasserRating,ThirdDownAttempts,ThirdDownConversions,ThirdDownPercentage,FourthDownAttempts,FourthDownConversions,FourthDownPercentage,RedZoneAttempts,RedZoneConversions,GoalToGoAttempts,GoalToGoConversions,ReturnYards,Penalties,PenaltyYards,Fumbles,FumblesLost,TimesSacked,TimesSackedYards,QuarterbackHits,TacklesForLoss,Safeties,Punts,PuntYards,PuntAverage,Giveaways,Takeaways,TurnoverDifferential,OpponentScoreQuarter1,OpponentScoreQuarter2,OpponentScoreQuarter3,OpponentScoreQuarter4,OpponentScoreOvertime,OpponentTimeOfPossessionMinutes,OpponentTimeOfPossessionSeconds,OpponentTimeOfPossession,OpponentFirstDowns,OpponentFirstDownsByRushing,OpponentFirstDownsByPassing,OpponentFirstDownsByPenalty,OpponentOffensivePlays,OpponentOffensiveYards,OpponentOffensiveYardsPerPlay,OpponentTouchdowns,OpponentRushingAttempts,OpponentRushingYards,OpponentRushingYardsPerAttempt,OpponentRushingTouchdowns,OpponentPassingAttempts,OpponentPassingCompletions,OpponentPassingYards,OpponentPassingTouchdowns,OpponentPassingInterceptions,OpponentPassingYardsPerAttempt,OpponentPassingYardsPerCompletion,OpponentCompletionPercentage,OpponentPasserRating,OpponentThirdDownAttempts,OpponentThirdDownConversions,OpponentThirdDownPercentage,OpponentFourthDownAttempts,OpponentFourthDownConversions,OpponentFourthDownPercentage,OpponentRedZoneAttempts,OpponentRedZoneConversions,OpponentGoalToGoAttempts,OpponentGoalToGoConversions,OpponentReturnYards,OpponentPenalties,OpponentPenaltyYards,OpponentFumbles,OpponentFumblesLost,OpponentTimesSacked,OpponentTimesSackedYards,OpponentQuarterbackHits,OpponentTacklesForLoss,OpponentSafeties,OpponentPunts,OpponentPuntYards,OpponentPuntAverage,OpponentGiveaways,OpponentTakeaways,OpponentTurnoverDifferential
12/23/1995,1995,17,SDG,NYG,AWAY,27,17,44,,Artificial,,,,38,-4.5,0,3,7,17,0,28,0,28:00:00,13,,,,55,205,3.73,,30,97,3.23,,24,14,108,,0,4.5,7.71,58.33,,,,,,,,,,,,108,6,35,2,1,1,1,,,,6,234,39,1,4,3,3,14,0,0,0,32,0,32:00:00,21,,,,71,300,4.23,,34,98,2.88,,36,21,202,,1,5.61,9.62,58.33,,,,,,,,,,,,23,2,15,4,3,1,7,,,,3,126,42,4,1,-3
12/24/1995,1995,17,CAR,WAS,AWAY,17,20,37,,Grass,,,,40.5,4,3,7,0,7,0,28,34,28:34:00,19,,,,69,272,3.94,,24,79,3.29,,43,19,193,,2,4.49,10.16,44.19,,,,,,,,,,,,8,4,25,0,0,2,8,,,,7,287,41,2,0,-2,7,3,7,3,0,31,26,31:26:00,17,,,,64,317,4.95,,38,151,3.97,,24,10,166,,0,6.92,16.6,41.67,,,,,,,,,,,,32,5,28,1,0,2,19,,,,7,280,40,0,2,2
12/24/1995,1995,17,CLE,JAC,AWAY,21,24,45,,Grass,,,,40.5,-3.5,0,7,7,7,0,31,52,31:52:00,26,,,,76,450,5.92,,28,134,4.79,,45,28,316,,3,7.02,11.29,62.22,,,,,,,,,,,,18,7,70,1,0,3,9,,,,2,102,51,3,0,-3,10,3,0,11,0,28,8,28:08:00,18,,,,57,373,6.54,,27,105,3.89,,29,17,268,,0,9.24,15.76,58.62,,,,,,,,,,,,5,7,49,0,0,1,7,,,,5,190,38,0,3,3
12/24/1995,1995,17,DEN,OAK,AWAY,31,28,59,,Grass,,,,41.5,3.5,0,17,0,14,0,32,7,32:07:00,30,,,,73,437,5.99,,30,130,4.33,,41,24,307,,1,7.49,12.79,58.54,,,,,,,,,,,,28,4,27,2,2,2,13,,,,2,44,22,3,2,-1,7,7,14,0,0,27,53,27:53:00,19,,,,59,336,5.69,,28,98,3.5,,30,20,238,,0,7.93,11.9,66.67,,,,,,,,,,,,0,9,75,3,2,1,2,,,,5,205,41,2,3,1
12/24/1995,1995,17,HOU,BUF,AWAY,28,17,45,,Artificial,,,,36.5,3,0,8,13,7,0,32,41,32:41:00,15,,,,62,299,4.82,,35,135,3.86,,26,12,164,,0,6.31,13.67,46.15,,,,,,,,,,,,21,7,61,1,1,1,4,,,,7,294,42,1,1,0,0,0,3,14,0,27,19,27:19:00,15,,,,59,172,2.92,,21,76,3.62,,33,16,96,,1,2.91,6,48.48,,,,,,,,,,,,8,6,46,2,0,5,40,,,,9,405,45,1,1,0
12/24/1995,1995,17,MIA,STL,AWAY,41,22,63,,Dome,,,,45,-6.5,10,17,0,14,0,31,0,31:00:00,17,,,,61,340,5.57,,24,60,2.5,,35,23,280,,2,8,12.17,65.71,,,,,,,,,,,,186,6,39,2,0,2,10,,,,6,270,45,2,4,2,3,9,7,3,0,29,0,29:00:00,21,,,,64,374,5.84,,16,58,3.63,,45,29,316,,1,7.02,10.9,64.44,,,,,,,,,,,,84,3,15,3,3,3,17,,,,3,132,44,4,2,-2
12/24/1995,1995,17,MIN,CIN,AWAY,24,27,51,,Artificial,,,,44,-5,3,21,0,0,0,36,59,36:59:00,27,,,,77,448,5.82,,33,163,4.94,,43,26,285,,0,6.63,10.96,60.47,,,,,,,,,,,,49,3,20,1,1,1,9,,,,5,160,32,1,2,1,3,0,14,10,0,23,1,23:01:00,18,,,,57,302,5.3,,16,71,4.44,,41,23,231,,2,5.63,10.04,56.1,,,,,,,,,,,,21,4,20,0,0,0,0,,,,5,185,37,2,1,-1
12/24/1995,1995,17,NOR,NYJ,AWAY,12,0,12,,Artificial,,,,39.5,-3,3,0,3,6,0,29,59,29:59:00,13,,,,65,239,3.68,,27,40,1.48,,38,20,199,,0,5.24,9.95,52.63,,,,,,,,,,,,100,5,50,0,0,0,0,,,,7,196,28,0,3,3,0,0,0,0,0,30,1,30:01:00,11,,,,66,206,3.12,,16,67,4.19,,46,28,139,,3,3.02,4.96,60.87,,,,,,,,,,,,8,6,50,4,0,4,36,,,,7,280,40,3,0,-3
12/24/1995,1995,17,PHI,CHI,AWAY,14,20,34,,Grass,,,,41,3,0,7,0,7,0,20,29,20:29:00,12,,,,53,211,3.98,,18,44,2.44,,31,15,167,,2,5.39,11.13,48.39,,,,,,,,,,,,-68,6,51,3,1,4,22,,,,6,234,39,3,4,1,7,10,0,3,0,39,31,39:31:00,23,,,,77,350,4.55,,47,181,3.85,,30,15,169,,1,5.63,11.27,50,,,,,,,,,,,,-61,0,0,5,3,0,0,,,,1,43,43,4,3,-1
12/24/1995,1995,17,PIT,GNB,AWAY,19,24,43,,Grass,,,,42.5,4,0,10,3,6,0,32,35,32:35:00,27,,,,80,398,4.98,,24,84,3.5,,55,33,314,,0,5.71,9.52,60,,,,,,,,,,,,0,1,5,0,0,1,4,,,,3,135,45,0,1,1,0,14,7,3,0,27,25,27:25:00,19,,,,54,359,6.65,,19,64,3.37,,33,24,295,,0,8.94,12.29,72.73,,,,,,,,,,,,25,5,38,2,1,2,12,,,,3,123,41,1,0,-1
12/24/1995,1995,17,SEA,KAN,AWAY,3,26,29,,Grass,,,,40,7,0,3,0,0,0,20,14,20:14:00,8,,,,54,89,1.65,,17,26,1.53,,33,12,63,,0,1.91,5.25,36.36,,,,,,,,,,,,6,5,35,1,0,4,29,,,,10,460,46,0,1,1,13,7,3,3,0,39,46,39:46:00,21,,,,72,375,5.21,,42,174,4.14,,29,15,201,,1,6.93,13.4,51.72,,,,,,,,,,,,58,5,30,1,0,1,8,,,,4,144,36,1,0,-1
12/24/1995,1995,17,SFO,ATL,AWAY,27,28,55,,Dome,,,,48.5,-10,14,7,0,6,0,33,19,33:19:00,23,,,,66,434,6.58,,19,86,4.53,,45,32,348,,1,7.73,10.88,71.11,,,,,,,,,,,,0,5,35,1,0,2,9,,,,3,126,42,1,0,-1,3,13,6,6,0,26,41,26:41:00,20,,,,56,363,6.48,,15,56,3.73,,40,26,307,,0,7.68,11.81,65,,,,,,,,,,,,18,3,31,0,0,1,2,,,,3,138,46,0,1,1
12/25/1995,1995,17,DAL,ARI,AWAY,37,13,50,,Grass,,,,41.5,-9,17,7,3,10,0,34,43,34:43:00,27,,,,69,474,6.87,,34,101,2.97,,33,22,373,,1,11.3,16.95,66.67,,,,,,,,,,,,50,3,22,3,2,2,9,,,,2,58,29,3,3,0,0,3,10,0,0,25,17,25:17:00,12,,,,57,285,5,,19,63,3.32,,35,18,222,,2,6.34,12.33,51.43,,,,,,,,,,,,48,5,22,2,1,3,7,,,,4,168,42,3,3,0
12/30/1995,1995,18,DET,PHI,AWAY,37,58,95,,Artificial,,,,43,-3,7,0,14,16,0,25,22,25:22:00,26,,,,70,422,6.03,,16,72,4.5,,52,27,350,,6,6.73,12.96,51.92,,,,,,,,,,,,0,8,65,2,1,2,11,,,,5,185,37,7,1,-6,7,31,13,7,0,34,38,34:38:00,22,,,,69,452,6.55,,43,189,4.4,,25,17,263,,0,10.52,15.47,68,,,,,,,,,,,,132,8,80,1,1,1,7,,,,4,172,43,1,7,6
12/30/1995,1995,18,MIA,BUF,AWAY,22,37,59,,Artificial,,,,43,3.5,0,0,0,22,0,25,28,25:28:00,26,,,,80,502,6.28,,14,70,5,,66,34,432,,3,6.55,12.71,51.52,,,,,,,,,,,,38,4,15,2,1,0,0,,,,3,114,38,4,2,-2,10,14,3,10,0,34,32,34:32:00,27,,,,74,536,7.24,,52,341,6.56,,22,12,195,,2,8.86,16.25,54.55,,,,,,,,,,,,5,5,29,1,0,0,0,,,,4,140,35,2,4,2
12/31/1995,1995,18,ATL,GNB,AWAY,20,37,57,,Grass,,,,45,9,7,3,0,10,0,28,55,28:55:00,18,,,,67,360,5.37,,10,21,2.1,,54,30,339,,2,6.28,11.3,55.56,,,,,,,,,,,,6,5,67,1,0,3,27,,,,5,185,37,2,0,-2,14,13,0,10,0,31,5,31:05:00,23,,,,65,307,4.72,,29,117,4.03,,35,24,190,,0,5.43,7.92,68.57,,,,,,,,,,,,102,5,36,0,0,1,9,,,,4,172,43,0,2,2
12/31/1995,1995,18,IND,SDG,AWAY,35,20,55,,Grass,,,,41.5,6.5,0,14,7,14,0,28,51,28:51:00,19,,,,58,333,5.74,,29,178,6.14,,27,16,155,,1,5.74,9.69,59.26,,,,,,,,,,,,133,4,30,2,0,2,20,,,,5,185,37,1,4,3,3,7,7,3,0,31,9,31:09:00,27,,,,80,429,5.36,,32,145,4.53,,47,23,284,,4,6.04,12.35,48.94,,,,,,,,,,,,0,4,24,0,0,1,8,,,,2,110,55,4,1,-3
1/6/1996,1995,19,BUF,PIT,AWAY,21,40,61,,Artificial,,,,43.5,7,0,7,7,7,0,21,56,21:56:00,18,,,,62,250,4.03,,21,94,4.48,,39,18,156,,3,4,8.67,46.15,,,,,,,,,,,,26,5,25,3,1,2,6,,,,5,200,40,4,2,-2,7,16,3,14,0,38,4,38:04:00,23,,,,78,409,5.24,,43,147,3.42,,35,19,262,,2,7.49,13.79,54.29,,,,,,,,,,,,25,5,41,1,0,0,0,,,,5,165,33,2,4,2
1/6/1996,1995,19,GNB,SFO,AWAY,27,17,44,,Grass,,,,53.5,10.5,14,7,3,3,0,30,16,30:16:00,18,,,,57,368,6.46,,28,74,2.64,,28,21,294,,0,10.5,14,75,,,,,,,,,,,,21,5,35,0,0,1,5,,,,5,195,39,0,4,4,0,3,7,7,0,29,44,29:44:00,25,,,,86,395,4.59,,18,87,4.83,,65,32,308,,2,4.74,9.63,49.23,,,,,,,,,,,,14,8,72,2,2,3,20,,,,5,220,44,4,0,-4
1/7/1996,1995,19,IND,KAN,AWAY,10,7,17,,Grass,,,,40,11,0,7,3,0,0,33,14,33:14:00,16,,,,68,249,3.66,,39,147,3.77,,27,12,102,,1,3.78,8.5,44.44,,,,,,,,,,,,35,6,38,4,0,2,10,,,,6,222,37,1,4,3,7,0,0,0,0,26,46,26:46:00,15,,,,61,281,4.61,,28,129,4.61,,33,16,152,,3,4.61,9.5,48.48,,,,,,,,,,,,34,3,29,1,1,0,0,,,,4,148,37,4,1,-3
1/7/1996,1995,19,PHI,DAL,AWAY,11,30,41,,Artificial,,,,45.5,13.5,0,3,0,8,0,24,14,24:14:00,13,,,,58,227,3.91,,22,74,3.36,,31,14,153,,1,4.94,10.93,45.16,,,,,,,,,,,,42,3,21,1,0,5,36,,,,8,328,41,1,1,0,3,14,6,7,0,35,46,35:46:00,21,,,,63,397,6.3,,38,153,4.03,,24,17,244,,1,10.17,14.35,70.83,,,,,,,,,,,,33,7,89,0,0,1,9,,,,4,168,42,1,1,0
1/14/1996,1995,20,GNB,DAL,AWAY,27,38,65,,Artificial,,,,50,8.5,10,7,10,0,0,21,4,21:04:00,17,,,,55,328,5.96,,12,48,4,,39,21,280,,2,7.18,13.33,53.85,,,,,,,,,,,,54,11,84,0,0,4,27,,,,3,144,48,2,0,-2,14,10,0,14,0,38,56,38:56:00,27,,,,77,419,5.44,,43,169,3.93,,33,21,250,,0,7.58,11.9,63.64,,,,,,,,,,,,33,6,65,0,0,1,5,,,,5,185,37,0,2,2
1/14/1996,1995,20,IND,PIT,AWAY,16,20,36,,Artificial,,,,41.5,12,3,3,3,7,0,30,36,30:36:00,16,,,,60,328,5.47,,23,83,3.61,,34,21,245,,0,7.21,11.67,61.76,,,,,,,,,,,,22,5,57,1,0,3,22,,,,4,200,50,0,1,1,3,7,3,7,0,29,24,29:24:00,21,,,,66,285,4.32,,24,80,3.33,,41,25,205,,1,5,8.2,60.98,,,,,,,,,,,,53,4,25,0,0,1,0,,,,4,156,39,1,0,-1
1/28/1996,1995,21,DAL,PIT,AWAY,27,17,44,,Grass,,,,52,-13.5,10,3,7,7,0,26,11,26:11:00,15,,,,50,254,5.08,,25,56,2.24,,23,15,198,,0,8.61,13.2,65.22,,,,,,,,,,,,51,5,25,0,0,2,11,,,,5,190,38,0,3,3,0,7,0,10,0,33,49,33:49:00,25,,,,84,310,3.69,,31,103,3.32,,49,28,207,,3,4.22,7.39,57.14,,,,,,,,,,,,-78,2,15,2,0,4,32,,,,4,180,45,3,0,-3
9/1/1996,1996,1,ARI,IND,AWAY,13,20,33,,Dome,,,,37.5,9,3,3,0,7,0,33,11,33:11:00,20,,,,64,310,4.84,,24,84,3.5,,38,25,226,,0,5.95,9.04,65.79,,,,,,,,,,,,19,7,49,0,0,2,11,,,,4,168,42,0,2,2,0,10,0,10,0,26,49,26:49:00,19,,,,55,312,5.67,,21,74,3.52,,33,21,238,,1,7.21,11.33,63.64,,,,,,,,,,,,0,3,59,1,1,1,11,,,,3,114,38,2,0,-2
9/1/1996,1996,1,ATL,CAR,AWAY,6,29,35,,Grass,,,,41,-3,3,3,0,0,0,26,50,26:50:00,12,,,,61,281,4.61,,19,119,6.26,,35,16,162,,0,4.63,10.13,45.71,,,,,,,,,,,,5,9,79,1,1,7,53,,,,5,220,44,1,1,0,7,13,3,6,0,33,10,33:10:00,23,,,,72,315,4.38,,37,129,3.49,,31,17,186,,0,6,10.94,54.84,,,,,,,,,,,,63,7,55,2,1,4,12,,,,3,105,35,1,1,0
9/1/1996,1996,1,BUF,NYG,AWAY,23,20,43,,Artificial,,,,38,-6,0,7,10,3,3,40,30,40:30:00,25,,,,91,410,4.51,,43,153,3.56,,41,24,257,,1,6.27,10.71,58.54,,,,,,,,,,,,-5,5,34,5,1,7,56,,,,9,378,42,2,1,-1,3,14,3,0,0,29,38,29:38:00,12,,,,63,231,3.67,,31,93,3,,27,11,138,,0,5.11,12.55,40.74,,,,,,,,,,,,132,5,30,1,1,5,31,,,,10,390,39,1,2,1
9/1/1996,1996,1,CIN,STL,AWAY,16,26,42,,Dome,,,,44.5,3,3,6,7,0,0,29,51,29:51:00,14,,,,65,242,3.72,,22,37,1.68,,40,23,205,,2,5.13,8.91,57.5,,,,,,,,,,,,74,16,101,3,3,3,21,,,,3,78,26,5,3,-2,7,0,3,16,0,30,9,30:09:00,18,,,,72,209,2.9,,35,70,2,,35,13,139,,1,3.97,10.69,37.14,,,,,,,,,,,,98,11,61,3,2,2,15,,,,3,135,45,3,5,2
9/1/1996,1996,1,DET,MIN,AWAY,13,17,30,,Dome,,,,48,2,0,10,0,3,0,29,4,29:04:00,27,,,,74,435,5.88,,29,191,6.59,,42,21,244,,4,5.81,11.62,50,,,,,,,,,,,,38,6,40,2,1,3,8,,,,4,168,42,5,0,-5,7,0,0,10,0,30,56,30:56:00,16,,,,68,311,4.57,,27,128,4.74,,37,21,183,,0,4.95,8.71,56.76,,,,,,,,,,,,64,9,60,1,0,4,31,,,,8,336,42,0,5,5
9/1/1996,1996,1,GNB,TAM,AWAY,34,3,37,,Grass,,,,38,-7,10,14,10,0,0,38,56,38:56:00,24,,,,64,406,6.34,,35,139,3.97,,28,21,267,,0,9.54,12.71,75,,,,,,,,,,,,110,6,40,3,2,1,4,,,,2,88,44,2,6,4,0,3,0,0,0,21,4,21:04:00,15,,,,54,176,3.26,,23,59,2.57,,30,13,117,,4,3.9,9,43.33,,,,,,,,,,,,0,3,20,3,2,1,6,,,,3,138,46,6,2,-4
9/1/1996,1996,1,KAN,HOU,AWAY,20,19,39,,Dome,,,,37.5,-5,7,10,0,3,0,25,41,25:41:00,17,,,,62,248,4,,24,79,3.29,,37,21,169,,0,4.57,8.05,56.76,,,,,,,,,,,,24,7,50,2,2,1,23,,,,5,140,28,2,1,-1,10,6,0,3,0,34,19,34:19:00,16,,,,58,263,4.53,,26,72,2.77,,29,16,191,,1,6.59,11.94,55.17,,,,,,,,,,,,33,9,118,0,0,3,25,,,,4,144,36,1,2,1
9/1/1996,1996,1,NWE,MIA,AWAY,10,24,34,,Grass,,,,44,2.5,0,3,7,0,0,24,1,24:01:00,16,,,,56,229,4.09,,14,29,2.07,,38,19,200,,2,5.26,10.53,50,,,,,,,,,,,,64,4,31,3,2,4,21,,,,2,94,47,4,1,-3,10,7,7,0,0,35,59,35:59:00,19,,,,61,322,5.28,,39,146,3.74,,22,16,176,,1,8,11,72.73,,,,,,,,,,,,68,9,55,4,0,0,0,,,,5,205,41,1,4,3
9/1/1996,1996,1,NOR,SFO,AWAY,11,27,38,,Grass,,,,44,12,0,0,3,8,0,23,3,23:03:00,14,,,,59,231,3.92,,18,56,3.11,,41,16,175,,1,4.27,10.94,39.02,,,,,,,,,,,,16,6,64,1,1,0,0,,,,8,304,38,2,0,-2,14,10,0,3,0,36,57,36:57:00,23,,,,72,338,4.69,,38,157,4.13,,31,18,181,,0,5.84,10.06,58.06,,,,,,,,,,,,51,10,79,0,0,3,18,,,,7,315,45,0,2,2
9/1/1996,1996,1,NYJ,DEN,AWAY,6,31,37,,Grass,,,,41.5,8,0,0,0,6,0,25,34,25:34:00,12,,,,59,188,3.19,,25,116,4.64,,25,11,72,,1,2.88,6.55,44,,,,,,,,,,,,13,3,15,4,3,9,61,,,,9,405,45,4,3,-1,7,24,0,0,0,34,26,34:26:00,21,,,,73,367,5.03,,37,200,5.41,,34,16,167,,2,4.91,10.44,47.06,,,,,,,,,,,,64,7,39,2,1,2,16,,,,7,315,45,3,4,1
9/1/1996,1996,1,OAK,BAL,AWAY,14,19,33,,Grass,,,,39,2.5,0,14,0,0,0,25,22,25:22:00,13,,,,50,238,4.76,,21,60,2.86,,26,17,178,,2,6.85,10.47,65.38,,,,,,,,,,,,14,12,60,1,0,3,14,,,,7,308,44,2,1,-1,7,0,6,6,0,34,38,34:38:00,22,,,,66,314,4.76,,30,95,3.17,,33,19,219,,0,6.64,11.53,57.58,,,,,,,,,,,,41,2,15,1,1,3,35,,,,6,228,38,1,2,1
9/1/1996,1996,1,PHI,WAS,AWAY,17,14,31,,Grass,,,,40.5,1.5,7,10,0,0,0,35,57,35:57:00,23,,,,73,402,5.51,,37,144,3.89,,34,20,258,,1,7.59,12.9,58.82,,,,,,,,,,,,10,6,50,2,2,2,11,,,,5,200,40,3,0,-3,7,0,7,0,0,24,3,24:03:00,11,,,,52,220,4.23,,24,127,5.29,,25,12,93,,0,3.72,7.75,48,,,,,,,,,,,,19,5,42,1,0,3,26,,,,7,336,48,0,3,3
9/1/1996,1996,1,PIT,JAC,AWAY,9,24,33,,Grass,,,,37.5,-3.5,3,3,3,0,0,24,54,24:54:00,13,,,,52,187,3.6,,25,101,4.04,,23,12,86,,1,3.74,7.17,52.17,,,,,,,,,,,,49,7,41,2,1,4,21,,,,6,234,39,2,2,0,7,7,0,10,0,35,6,35:06:00,23,,,,71,313,4.41,,36,119,3.31,,31,20,194,,2,6.26,9.7,64.52,,,,,,,,,,,,26,4,35,1,0,4,18,,,,5,205,41,2,2,0
9/1/1996,1996,1,SEA,SDG,AWAY,7,29,36,,Grass,,,,38.5,4,0,7,0,0,0,25,30,25:30:00,16,,,,61,357,5.85,,19,106,5.58,,41,24,251,,2,6.12,10.46,58.54,,,,,,,,,,,,9,8,63,3,2,1,0,,,,4,188,47,4,0,-4,7,6,3,13,0,34,30,34:30:00,27,,,,77,388,5.04,,38,186,4.89,,39,22,202,,0,5.18,9.18,56.41,,,,,,,,,,,,83,5,34,0,0,0,0,,,,3,129,43,0,4,4
9/2/1996,1996,1,DAL,CHI,AWAY,6,22,28,,Grass,,,,44,-3,3,0,0,3,0,30,36,30:36:00,18,,,,64,256,4,,25,83,3.32,,37,21,173,,1,4.68,8.24,56.76,,,,,,,,,,,,23,9,64,4,3,2,19,,,,4,148,37,4,2,-2,0,10,0,12,0,29,24,29:24:00,14,,,,61,304,4.98,,32,91,2.84,,29,14,213,,1,7.34,15.21,48.28,,,,,,,,,,,,38,6,57,1,1,0,0,,,,3,159,53,2,4,2
9/8/1996,1996,2,BAL,PIT,AWAY,17,31,48,,Artificial,,,,37,4,7,10,0,0,0,24,49,24:49:00,17,,,,51,251,4.92,,25,97,3.88,,24,13,154,,1,6.42,11.85,54.17,,,,,,,,,,,,16,1,10,3,2,2,5,,,,4,196,49,3,2,-1,14,14,3,0,0,35,11,35:11:00,26,,,,68,397,5.84,,42,206,4.9,,25,18,191,,1,7.64,10.61,72,,,,,,,,,,,,53,3,20,2,1,1,7,,,,2,76,38,2,3,1
9/8/1996,1996,2,CAR,NOR,AWAY,22,20,42,,Dome,,,,40,3,7,6,3,6,0,31,49,31:49:00,15,,,,59,225,3.81,,34,83,2.44,,21,13,142,,1,6.76,10.92,61.9,,,,,,,,,,,,103,8,60,1,0,4,29,,,,4,148,37,1,2,1,7,7,3,3,0,28,11,28:11:00,14,,,,54,338,6.26,,20,94,4.7,,32,22,244,,0,7.63,11.09,68.75,,,,,,,,,,,,0,10,85,2,2,2,11,,,,5,210,42,2,1,-1
9/8/1996,1996,2,CHI,WAS,AWAY,3,10,13,,Grass,,,,41.5,0,3,0,0,0,0,32,49,32:49:00,19,,,,75,303,4.04,,33,152,4.61,,37,20,151,,1,4.08,7.55,54.05,,,,,,,,,,,,29,6,43,3,1,5,32,,,,7,329,47,2,1,-1,0,3,7,0,0,27,11,27:11:00,13,,,,54,243,4.5,,24,75,3.13,,29,18,168,,0,5.79,9.33,62.07,,,,,,,,,,,,4,2,8,1,1,1,9,,,,8,336,42,1,2,1
9/8/1996,1996,2,CIN,SDG,AWAY,14,27,41,,Grass,,,,40.5,6.5,0,7,0,7,0,27,19,27:19:00,14,,,,58,249,4.29,,22,62,2.82,,36,17,187,,1,5.19,11,47.22,,,,,,,,,,,,4,5,30,2,1,0,0,,,,7,364,52,2,2,0,7,7,3,10,0,32,41,32:41:00,25,,,,77,383,4.97,,34,114,3.35,,42,26,269,,2,6.4,10.35,61.9,,,,,,,,,,,,117,8,79,0,0,1,6,,,,4,184,46,2,2,0
9/8/1996,1996,2,DEN,SEA,AWAY,30,20,50,,Dome,,,,41.5,-1.5,3,10,7,10,0,36,44,36:44:00,22,,,,74,374,5.05,,40,180,4.5,,28,18,194,,0,6.93,10.78,64.29,,,,,,,,,,,,41,3,19,2,1,6,15,,,,5,175,35,1,3,2,3,3,7,7,0,23,16,23:16:00,10,,,,52,211,4.06,,19,39,2.05,,30,18,172,,1,5.73,9.56,60,,,,,,,,,,,,88,8,50,4,2,3,18,,,,4,208,52,3,1,-2
9/8/1996,1996,2,HOU,JAC,AWAY,34,27,61,,Grass,,,,37,2.5,10,14,7,3,0,28,45,28:45:00,21,,,,54,401,7.43,,31,181,5.84,,22,14,220,,0,10,15.71,63.64,,,,,,,,,,,,17,7,60,2,1,1,6,,,,2,86,43,1,3,2,10,3,7,7,0,31,15,31:15:00,26,,,,61,370,6.07,,21,72,3.43,,38,27,298,,2,7.84,11.04,71.05,,,,,,,,,,,,47,6,55,2,1,2,4,,,,1,48,48,3,1,-2
9/8/1996,1996,2,IND,NYJ,AWAY,21,7,28,,Artificial,,,,37,-5,7,7,0,7,0,29,22,29:22:00,17,,,,52,291,5.6,,29,71,2.45,,20,15,220,,0,11,14.67,75,,,,,,,,,,,,135,4,33,1,1,3,22,,,,5,245,49,1,2,1,0,7,0,0,0,30,38,30:38:00,21,,,,73,359,4.92,,24,69,2.88,,46,26,290,,1,6.3,11.15,56.52,,,,,,,,,,,,8,15,100,1,1,3,29,,,,7,336,48,2,1,-1
9/8/1996,1996,2,MIA,ARI,AWAY,38,10,48,,Grass,,,,39,-6,7,17,7,7,0,33,14,33:14:00,25,,,,62,331,5.34,,32,128,4,,27,18,203,,0,7.52,11.28,66.67,,,,,,,,,,,,97,4,30,2,1,3,19,,,,4,180,45,1,4,3,0,0,10,0,0,26,46,26:46:00,13,,,,58,203,3.5,,19,27,1.42,,37,21,176,,3,4.76,8.38,56.76,,,,,,,,,,,,14,8,59,4,1,2,14,,,,6,210,35,4,1,-3
9/8/1996,1996,2,MIN,ATL,AWAY,23,17,40,,Dome,,,,45,5.5,3,7,0,13,0,29,11,29:11:00,18,,,,60,365,6.08,,33,99,3,,26,15,266,,1,10.23,17.73,57.69,,,,,,,,,,,,6,10,77,3,1,1,9,,,,4,180,45,2,2,0,3,0,14,0,0,30,49,30:49:00,21,,,,63,324,5.14,,19,79,4.16,,41,24,245,,1,5.98,10.21,58.54,,,,,,,,,,,,57,9,75,3,1,3,21,,,,4,172,43,2,2,0
9/8/1996,1996,2,NWE,BUF,AWAY,10,17,27,,Artificial,,,,40.5,5,3,0,7,0,0,31,53,31:53:00,23,,,,86,293,3.41,,35,114,3.26,,47,21,179,,0,3.81,8.52,44.68,,,,,,,,,,,,73,4,57,4,2,4,31,,,,4,180,45,2,3,1,3,7,0,7,0,28,7,28:07:00,15,,,,64,231,3.61,,35,77,2.2,,27,14,154,,3,5.7,11,51.85,,,,,,,,,,,,26,10,109,0,0,2,19,,,,7,294,42,3,2,-1
9/8/1996,1996,2,NYG,DAL,AWAY,0,27,27,,Artificial,,,,37.5,10,0,0,0,0,0,25,17,25:17:00,7,,,,46,101,2.2,,24,63,2.63,,19,10,38,,1,2,3.8,52.63,,,,,,,,,,,,0,5,53,2,1,3,17,,,,8,384,48,2,0,-2,14,7,3,3,0,34,43,34:43:00,21,,,,67,368,5.49,,40,140,3.5,,27,19,228,,0,8.44,12,70.37,,,,,,,,,,,,53,5,40,2,0,0,0,,,,5,180,36,0,2,2
